0|1064680|
0|1064690|
0|1064700|
0|1064710|
0|1064720|
0|1064730|
0|1064740|
0|1064750|
0|1064760|
0|1064770|
0|1064780|
0|1064790|
0|1064800|
0|1064810|
0|1064820|
0|1064830|
0|1064840|
0|1064850|
0|1064860|
0|1064870|
0|1064880|
0|1064890|
0|1064900|
0|1064910|
0|1064920|
0|1064930|
0|1064940|
0|1064950|
0|1064960|
0|1064970|
0|1064980|
0|1064990|
0|1065000|
0|1065010|
0|1065020|
0|1065030|
0|1065040|
0|1065050|
0|1065060|
0|1065070|
0|1065080|
0|1065090|
0|1065100|
0|1065110|
0|1065120|
0|1065130|
0|1065140|
0|1065150|
0|1065160|
0|1065170|
0|1065180|
0|1065190|
0|1065200|
0|1065210|
0|1065220|
0|1065230|
0|1065240|
0|1065250|
0|1065260|
0|1065270|
0|1065280|
0|1065290|
0|1065300|
0|1065310|
0|1065320|
0|1065330|
0|1065340|
0|1065350|
0|1065360|
0|1065370|
0|1065380|
0|1065390|
0|1065400|
0|1065410|
0|1065420|
0|1065430|
0|1065440|
0|1065450|
0|1065460|
0|1065470|
0|1065480|
0|1065490|
0|1065500|
0|1065510|
0|1065520|
0|1065530|
0|1065540|
0|1065550|
0|1065560|
0|1065570|
0|1065580|
0|1065590|
0|1065600|
0|1065610|
0|1065620|
0|1065630|
0|1065640|
0|1065650|
0|1065660|
0|1065670|
0|1065680|
0|1065690|
0|1065700|
0|1065710|
0|1065720|
0|1065730|
0|1065740|
0|1065750|
0|1065760|
0|1065770|
0|1065780|
0|1065790|
0|1065800|
0|1065810|
0|1065820|
0|1065830|
0|1065840|
0|1065850|
0|1065860|
0|1065870|
0|1065880|
0|1065890|
0|1065900|
0|1065910|
0|1065920|
0|1065930|
0|1065940|
0|1065950|
0|1065960|
0|1065970|
0|1065980|
0|1065990|
0|1066000|
0|1066010|
0|1066020|
0|1066030|
0|1066040|
0|1066050|
0|1066060|
0|1066070|
0|1066080|
0|1066090|
0|1066100|
0|1066110|
0|1066120|
0|1066130|
0|1066140|
0|1066150|
0|1066160|
0|1066170|
0|1066180|
0|1066190|
0|1066200|
0|1066210|
0|1066220|
0|1066230|
0|1066240|
0|1066250|
0|1066260|
0|1066270|
0|1066280|
0|1066290|
0|1066300|
0|1066310|
0|1066320|
0|1066330|
0|1066340|
0|1066350|
0|1066360|
0|1066370|
0|1066380|
0|1066390|
0|1066400|
0|1066410|
0|1066420|
0|1066430|
0|1066440|
0|1066450|
0|1066460|
0|1066470|
0|1066480|
0|1066490|
0|1066500|
0|1066510|
0|1066520|
0|1066530|
0|1066540|
0|1066550|
0|1066560|
0|1066570|
0|1066580|
0|1066590|
0|1066600|
0|1066610|
0|1066620|
0|1066630|
0|1066640|
0|1066650|
0|1066660|
0|1066670|
0|1066680|
0|1066690|
0|1066700|
0|1066710|
0|1066720|
0|1066730|
0|1066740|
0|1066750|
0|1066760|
0|1066770|
0|1066780|
0|1066790|
0|1066800|
0|1066810|
0|1066820|
0|1066830|
0|1066840|
0|1066850|
0|1066860|
0|1066870|
0|1066880|
0|1066890|
0|1066900|
0|1066910|
0|1066920|
0|1066930|
0|1066940|
0|1066950|
0|1066960|
0|1066970|
0|1066980|
0|1066990|
0|1067000|
0|1067010|
0|1067020|
0|1067030|
0|1067040|
0|1067050|
0|1067060|
0|1067070|
0|1067080|
0|1067090|
0|1067100|
0|1067110|
0|1067120|
0|1067130|
0|1067140|
0|1067150|
0|1067160|
0|1067170|
0|1067180|
0|1067190|
0|1067200|
0|1067210|
0|1067220|
0|1067230|
0|1067240|
0|1067250|
0|1067260|
0|1067270|
0|1067280|
0|1067290|
0|1067300|
0|1067310|
0|1067320|
0|1067330|
0|1067340|
0|1067350|
0|1067360|
0|1067370|
0|1067380|
0|1067390|
0|1067400|
0|1067410|
0|1067420|
0|1067430|
0|1067440|
0|1067450|
0|1067460|
0|1067470|
0|1067480|
0|1067490|
0|1067500|
0|1067510|
0|1067520|
0|1067530|
0|1067540|
0|1067550|
0|1067560|
0|1067570|
0|1067580|
0|1067590|
0|1067600|
0|1067610|
0|1067620|
0|1067630|
0|1067640|
0|1067650|
0|1067660|
0|1067670|
0|1067680|
0|1067690|
0|1067700|
0|1067710|
0|1067720|
0|1067730|
0|1067740|
0|1067750|
0|1067760|
0|1067770|
0|1067780|
0|1067790|
0|1067800|
0|1067810|
0|1067820|
0|1067830|
0|1067840|
0|1067850|
0|1067860|
0|1067870|
0|1067880|
0|1067890|
0|1067900|
0|1067910|
0|1067920|
0|1067930|
0|1067940|
0|1067950|
0|1067960|
0|1067970|
0|1067980|
0|1067990|
0|1068000|
0|1068010|
0|1068020|
0|1068030|
0|1068040|
0|1068050|
0|1068060|
0|1068070|
0|1068080|
0|1068090|
0|1068100|
0|1068110|
0|1068120|
0|1068130|
0|1068140|
0|1068150|
0|1068160|
0|1068170|
0|1068180|
0|1068190|
0|1068200|
0|1068210|
0|1068220|
0|1068230|
0|1068240|
0|1068250|
0|1068260|
0|1068270|
0|1068280|
0|1068290|
0|1068300|
0|1068310|
0|1068320|
0|1068330|
0|1068340|
0|1068350|
0|1068360|
0|1068370|
0|1068380|
0|1068390|
0|1068400|
0|1068410|
0|1068420|
0|1068430|
0|1068440|
0|1068450|
0|1068460|
0|1068470|
0|1068480|
0|1068490|
0|1068500|
0|1068510|
0|1068520|
0|1068530|
0|1068540|
0|1068550|
0|1068560|
0|1068570|
0|1068580|
0|1068590|
0|1068600|
0|1068610|
0|1068620|
0|1068630|
0|1068640|
0|1068650|
0|1068660|
0|1068670|
0|1068680|
0|1068690|
0|1068700|
0|1068710|
0|1068720|
0|1068730|
0|1068740|
0|1068750|
0|1068760|
0|1068770|
0|1068780|
0|1068790|
0|1068800|
0|1068810|
0|1068820|
0|1068830|
0|1068840|
0|1068850|
0|1068860|
0|1068870|
0|1068880|
0|1068890|
0|1068900|
0|1068910|
0|1068920|
0|1068930|
0|1068940|
0|1068950|
0|1068960|
0|1068970|
0|1068980|
0|1068990|
0|1069000|
0|1069010|
0|1069020|
0|1069030|
0|1069040|
0|1069050|
0|1069060|
0|1069070|
0|1069080|
0|1069090|
0|1069100|
0|1069110|
0|1069120|
0|1069130|
0|1069140|
0|1069150|
0|1069160|
0|1069170|
0|1069180|
0|1069190|
0|1069200|
0|1069210|
0|1069220|
0|1069230|
0|1069240|
0|1069250|
0|1069260|
0|1069270|
0|1069280|
0|1069290|
0|1069300|
0|1069310|
0|1069320|
0|1069330|
0|1069340|
0|1069350|
0|1069360|
0|1069370|
0|1069380|
0|1069390|
0|1069400|
0|1069410|
0|1069420|
0|1069430|
0|1069440|
0|1069450|
0|1069460|
0|1069470|
0|1069480|
0|1069490|
0|1069500|
0|1069510|
0|1069520|
0|1069530|
0|1069540|
0|1069550|
0|1069560|
0|1069570|
0|1069580|
0|1069590|
0|1069600|
0|1069610|
0|1069620|
0|1069630|
0|1069640|
0|1069650|
0|1069660|
0|1069670|
0|1069680|
0|1069690|
0|1069700|
0|1069710|
0|1069720|
0|1069730|
0|1069740|
0|1069750|
0|1069760|
0|1069770|
0|1069780|
0|1069790|
0|1069800|
0|1069810|
0|1069820|
0|1069830|
0|1069840|
0|1069850|
0|1069860|
0|1069870|
0|1069880|
0|1069890|
0|1069900|
0|1069910|
0|1069920|
0|1069930|
0|1069940|
0|1069950|
0|1069960|
0|1069970|
0|1069980|
0|1069990|
0|1070000|
0|1070010|
0|1070020|
0|1070030|
0|1070040|
0|1070050|
0|1070060|
0|1070070|
0|1070080|
0|1070090|
0|1070100|
0|1070110|
0|1070120|
0|1070130|
0|1070140|
0|1070150|
0|1070160|
0|1070170|
0|1070180|
0|1070190|
0|1070200|
0|1070210|
0|1070220|
0|1070230|
0|1070240|
0|1070250|
0|1070260|
0|1070270|
0|1070280|
0|1070290|
0|1070300|
0|1070310|
0|1070320|
0|1070330|
0|1070340|
0|1070350|
0|1070360|
0|1070370|
0|1070380|
0|1070390|
0|1070400|
0|1070410|
0|1070420|
0|1070430|
0|1070440|
0|1070450|
0|1070460|
0|1070470|
0|1070480|
0|1070490|
0|1070500|
0|1070510|
0|1070520|
0|1070530|
0|1070540|
0|1070550|
0|1070560|
0|1070570|
0|1070580|
0|1070590|
0|1070600|
0|1070610|
0|1070620|
0|1070630|
0|1070640|
0|1070650|
0|1070660|
0|1070670|
0|1070680|
0|1070690|
0|1070700|
0|1070710|
0|1070720|
0|1070730|
0|1070740|
0|1070750|
0|1070760|
0|1070770|
0|1070780|
0|1070790|
0|1070800|
0|1070810|
0|1070820|
0|1070830|
0|1070840|
0|1070850|
0|1070860|
0|1070870|
0|1070880|
0|1070890|
0|1070900|
0|1070910|
0|1070920|
0|1070930|
0|1070940|
0|1070950|
0|1070960|
0|1070970|
0|1070980|
0|1070990|
0|1071000|
0|1071010|
0|1071020|
0|1071030|
0|1071040|
0|1071050|
0|1071060|
0|1071070|
0|1071080|
0|1071090|
0|1071100|
0|1071110|
0|1071120|
0|1071130|
0|1071140|
0|1071150|
0|1071160|
0|1071170|
0|1071180|
0|1071190|
0|1071200|
0|1071210|
0|1071220|
0|1071230|
0|1071240|
0|1071250|
0|1071260|
0|1071270|
0|1071280|
0|1071290|
0|1071300|
0|1071310|
0|1071320|
0|1071330|
0|1071340|
0|1071350|
0|1071360|
0|1071370|
0|1071380|
0|1071390|
0|1071400|
0|1071410|
0|1071420|
0|1071430|
0|1071440|
0|1071450|
0|1071460|
0|1071470|
0|1071480|
0|1071490|
0|1071500|3248.2356,26284.9551,924.0754
0|1071510|3232.3174,26258.4512,930.4807
0|1071520|3208.4204,26220.3047,926.0045
0|1071530|3144.9956,26161.9512,879.2792
0|1071540|3115.4106,26111.8633,810.6110
0|1071550|3078.5391,26040.1934,785.9255
0|1071560|3062.0337,26016.8965,788.2606
0|1071570|3080.3669,26010.0000,815.8485
0|1071580|3037.5881,25985.4648,871.8505
0|1071590|3009.0320,25933.6191,844.0392
0|1071600|2988.2512,25887.8809,836.1049
0|1071610|2967.3672,25821.2383,842.6458
0|1071620|2959.0435,25752.7227,893.2369
0|1071630|2933.2117,25724.5020,900.5958
0|1071640|2906.9927,25620.6855,821.6652
0|1071650|2838.6409,25569.4668,808.8124
0|1071660|2795.8809,25522.7988,787.2394
0|1071670|2798.0833,25522.5879,824.2941
0|1071680|2786.8372,25507.0254,829.6893
0|1071690|2828.5723,25454.6543,839.8602
0|1071700|2776.3713,25416.1660,839.5698
0|1071710|2751.6006,25379.0195,882.1963
0|1071720|2728.8960,25340.2383,926.3130
0|1071730|2712.9146,25336.5020,941.9342
0|1071740|2668.1355,25273.7500,921.9847
0|1071750|2636.6138,25212.0000,905.9666
0|1071760|2587.4419,25119.4316,848.8342
0|1071770|2574.0820,25073.6172,837.6263
0|1071780|2552.6313,25029.8086,857.2930
0|1071790|2559.6831,25014.3965,866.2981
0|1071800|2562.3489,25003.5566,861.8340
0|1071810|2553.3831,24920.8125,847.9536
0|1071820|2548.4556,24850.0410,871.6170
0|1071830|2514.9888,24829.1465,834.6211
0|1071840|2505.5649,24781.7168,862.0949
0|1071850|2496.4792,24729.3301,882.5911
0|1071860|2464.7954,24672.8145,863.0424
0|1071870|2417.1323,24626.2695,859.7470
0|1071880|2384.5247,24586.0098,859.0989
0|1071890|2355.2617,24423.3906,735.8548
0|1071900|2341.8367,24418.3047,786.3417
0|1071910|2349.0530,24401.6504,761.1662
0|1071920|2361.0647,24392.5215,760.7289
0|1071930|2340.6299,24372.8086,817.2627
0|1071940|2334.5925,24360.6543,847.2567
0|1071950|2351.5581,24328.5996,866.7075
0|1071960|2369.3457,24266.0234,851.4286
0|1071970|2350.6653,24254.2500,888.1729
0|1071980|2370.1108,24175.4336,813.0911
0|1071990|2364.1455,24147.1621,855.6386
0|1072000|2362.1665,24042.0020,782.2261
0|1072010|2341.5452,24021.4707,800.6158
0|1072020|2333.7339,23980.6934,749.0978
0|1072030|2323.5786,23929.6934,773.8124
0|1072040|2327.3359,23883.4980,722.9204
0|1072050|2340.0720,23886.1211,734.4551
0|1072060|2300.2292,23799.6641,741.6317
0|1072070|2303.6006,23825.4082,783.5577
0|1072080|2329.3931,23833.6230,791.0854
0|1072090|2313.0623,23799.1152,789.0470
0|1072100|2349.3655,23731.1660,747.9744
0|1072110|2293.9968,23767.1055,815.1016
0|1072120|2259.2170,23687.1914,722.2779
0|1072130|2297.6792,23656.0137,788.9826
0|1072140|2245.8120,23603.5977,740.2364
0|1072150|2239.4861,23603.4453,726.6485
0|1072160|2276.8083,23623.0840,752.7793
0|1072170|2256.5432,23488.3770,750.9653
0|1072180|2268.4419,23439.5742,774.4906
0|1072190|2249.3706,23390.2852,658.9881
0|1072200|2301.6631,23341.4980,824.3867
0|1072210|2270.2554,23342.6484,748.6788
0|1072220|2278.8943,23296.7480,796.4147
0|1072230|2310.0764,23245.5566,829.8421
0|1072240|2326.9126,23228.4961,857.9714
0|1072250|2324.4465,23197.9941,877.8466
0|1072260|2325.5391,23170.5801,874.1336
0|1072270|2314.6355,23131.3516,853.5301
